ReviewID,CustomerID,Age,Gender,Location,Date,Brand,Product,ProductID,Rating,ReviewCategory,ReviewText,Cuisine,HealthPref,PriceSensitivity,WouldRecommend,SentimentLabel,SentimentScore,Polarity,Subjectivity,HelpfulUpvotes,HelpfulDownvotes
RU004758,z0wnul4qxmuc,31,M,Jodhpur,2025-04-13,MasalaMagic,Rajma Chawal,PID00391,3,Delivery,"nothing Standard particularly or fast slow. speed, delivery",Indian,None,Low,Yes,Neutral,0.0,-0.03,0.33,24,10
RU004759,9knbz9h0unl0,54,F,Surat,2025-04-13,CurryCraft,Dal Makhani,PID00328,4,Hygiene,confident cleanliness of was the the I handling. in,Indian,Non-Veg,High,No,Positive,0.5,0.5,0.83,25,1
RU004760,bf4fkkhyb0r3,60,F,Tirunelveli,2025-04-13,VeganVibes,Garlic Bread,PID00142,1,Value for Money,I meal. regret much for this paying the,Continental,None,High,No,Negative,-1.0,0.2,0.2,1,9
RU004761,1761m3j1ha0w,45,M,Tirunelveli,2025-04-13,SpiceHub,Masala Dosa,PID00186,4,Hygiene,"level issues. Very cleanliness, good no of visible",Indian,Non-Veg,High,No,Positive,0.5,0.45,0.45,25,10
RU004762,pdjjislja1uw,45,F,Vijayawada,2025-04-13,NoodleNest,Stir Fry Veggies,PID00181,5,Delivery,job. sooner than Arrived expected—fantastic way,Chinese,None,Low,Yes,Positive,1.0,0.0,0.0,20,3
RU004763,77gh41ukcovr,59,Other,Jodhpur,2025-04-13,WokWay,Fried Rice,PID00208,4,Hygiene,safe Hygienic eating fresh-looking; felt and here.,Chinese,Vegan,High,Yes,Positive,0.5,0.5,0.5,13,8
RU004764,0fq68j9z1h68,32,M,Hyderabad,2025-04-13,UrbanTadka,Masala Dosa,PID00241,5,Portion Size,The and shareable. size portion large was perfectly,Indian,None,High,No,Positive,1.0,0.61,0.71,21,3
RU004765,4dohrdy4k8pf,35,F,Kanpur,2025-04-14,SpiceHub,Palak Paneer,PID00064,3,Value for Money,was Price standard. of higher the end on,Indian,Gluten-Free,Medium,No,Neutral,0.0,0.12,0.25,1,4
RU004766,2qfq4cnr1uqs,28,M,Thanjavur,2025-04-14,FoodAdda,Coconut Soup,PID00509,4,Portion Size,"portion; good, not small. A definitely solid",Thai,Vegetarian,Medium,No,Positive,0.5,0.27,0.37,4,2
RU004767,cba4aakhin8q,37,F,Trivandrum,2025-04-14,FiestaGrill,Tostadas,PID00046,5,Portion Size,pleasantly Truly quantity—I great was surprised.,Mexican,Vegetarian,High,Yes,Positive,1.0,0.54,0.87,15,6
RU004768,t4fvklljics9,43,F,Surat,2025-04-14,FiestaGrill,Elote,PID00461,5,Hygiene,practices. Clearly the highest to hygiene adheres,Mexican,Non-Veg,Low,No,Positive,1.0,0.1,0.38,21,8
RU004769,cj1i4ehxgyp3,39,F,Shimla,2025-04-14,BiryaniBox,Paneer Butter Masala,PID00321,3,Hygiene,"was It okay, cleaner I've establishments. seen but",Indian,None,Low,Yes,Neutral,0.0,0.5,0.5,8,2
RU004770,qsvco68g5zx7,24,Other,Jodhpur,2025-04-14,NoodleNest,Kung Pao Chicken,PID00587,4,Value for Money,was price experience. The the justified by,Chinese,Vegan,High,No,Positive,0.5,0.4,0.9,2,4
RU004771,6dimqz300wzm,18,Other,Agra,2025-04-14,WokWay,Wonton Soup,PID00024,1,Packaging,inside the bag. and Significant leakage spillage,Chinese,None,Low,Yes,Negative,-1.0,0.38,0.88,8,0
RU004772,ri54pugq9mlp,42,F,Dehradun,2025-04-14,TasteLane,Dim Sum,PID00080,4,Value for Money,for Good and portion. value; quality the reasonably priced,Chinese,None,Medium,Yes,Positive,0.5,0.45,0.6,3,4
RU004773,qdyr7t27rgve,38,Other,Rajkot,2025-04-14,PastaPalace,Spaghetti Bolognese,PID00137,4,Portion Size,appropriate dish. measured of cost the and for the Well,Italian,Vegetarian,Medium,Yes,Positive,0.5,0.5,0.5,14,3
RU004774,sgtzflww582e,22,M,Amritsar,2025-04-14,WrapNation,Burrito Bowl,PID00008,2,Taste,very forgettable. was taste bland The underwhelming; and,Mexican,None,Low,No,Negative,-0.5,-0.41,0.74,23,10
RU004775,vf984hzcs7gf,39,M,Chandigarh,2025-04-14,SpiceHub,Bhindi Masala,PID00690,1,Packaging,unsuitable easily; for delivery. broke seal The totally,Indian,Vegan,High,No,Negative,-1.0,0.22,0.79,18,2
RU004776,njotwxzb5oeq,59,M,Patna,2025-04-14,BiryaniBox,Chicken Biryani,PID00044,3,Delivery,"little but still 15 late than acceptable. A mins), (less",Indian,None,Medium,No,Neutral,0.0,-0.22,0.39,6,0
RU004777,tpme6ig7ax4b,18,Other,Nagpur,2025-04-14,SpiceHub,Chicken Biryani,PID00042,1,Packaging,An of standard unacceptable integrity. packaging,Indian,None,Low,No,Negative,-1.0,0.0,0.0,0,1
RU004778,7a4mg5svsa4u,53,F,Gwalior,2025-04-14,MasalaMagic,Butter Naan,PID00111,1,Temperature,Poor not served/delivered. control; temperature should been have,Indian,None,Medium,No,Negative,-1.0,-0.4,0.6,20,7
RU004779,4q6px2zs5y21,55,M,Lucknow,2025-04-14,NoodleNest,Dim Sum,PID00163,3,Value for Money,"acceptable for bit but quality. expensive, still the A",Chinese,Gluten-Free,Low,Yes,Neutral,0.0,-0.5,0.7,2,10
RU004780,37s4bi976zl8,20,F,Amritsar,2025-04-15,WrapNation,Enchiladas,PID00196,3,Customer Service,warmth. or Functional but enthusiasm lacked,Mexican,Vegan,High,No,Neutral,0.0,0.0,0.0,25,0
RU004781,5m3t56izv6x7,23,F,Dehradun,2025-04-15,FoodAdda,Mango Sticky Rice,PID00192,5,Delivery,courteous delivery timing; handler. Perfect,Thai,None,Low,No,Positive,1.0,0.8,1.0,2,5
RU004782,opfwxekhkqu0,46,F,Trivandrum,2025-04-15,WrapNation,Elote,PID00802,5,Packaging,"kept Excellent, perfectly packaging spill-proof everything secure. that",Mexican,Vegetarian,High,No,Positive,1.0,0.8,0.87,17,1
RU004783,lez662pqzv62,25,M,Thanjavur,2025-04-15,FoodAdda,Green Curry,PID00413,4,Value for Money,fair purchase; a Solid felt like trade-off.,Thai,Vegetarian,High,No,Positive,0.5,0.35,0.5,24,3
RU004784,0swyq7qnapar,20,M,Pune,2025-04-15,SpiceHub,Kofta Curry,PID00052,2,Portion Size,on A side; the bit wanting smaller left more me food.,Indian,Gluten-Free,Low,Yes,Negative,-0.5,0.17,0.33,7,9
RU004785,wyegpmte1el8,32,F,Trivandrum,2025-04-15,TandooriTrail,Chicken Biryani,PID00076,1,Temperature,completely hot The and food wrong. was ice cold/scalding,Indian,Non-Veg,Medium,Yes,Negative,-1.0,-0.12,0.88,25,6
RU004786,0hdi315xk7wn,30,Other,Thanjavur,2025-04-15,CurryCraft,Fish Fry,PID00353,5,Temperature,hot/cold as it food should exactly as be. was The,Indian,Vegan,High,No,Positive,1.0,0.25,0.25,22,2
RU004787,ee8qnqim3ztt,54,F,Mysore,2025-04-15,PastaPalace,Caprese Salad,PID00680,1,Customer Service,help; truly a frustrating effort Zero to interaction.,Italian,None,High,No,Negative,-1.0,-0.4,0.9,22,5
RU004788,pxnccrbf4af3,47,F,Thane,2025-04-15,NoodleNest,Manchurian,PID00087,4,Customer Service,resolved They and with good efficiently attitude. query my,Chinese,Vegetarian,Medium,No,Positive,0.5,0.7,0.6,19,1
RU004789,upqv9dy292iz,39,M,Ludhiana,2025-04-15,UrbanTadka,Butter Naan,PID00528,1,Portion Size,was shockingly quantity small. The,Indian,Vegan,Low,No,Negative,-1.0,-0.62,0.7,5,1
RU004790,l8o9ics9jrmb,36,F,Vijayawada,2025-04-15,VeganVibes,Mashed Potatoes,PID00022,4,Packaging,good no of major standard very concerns. A packaging;,Continental,Vegetarian,Medium,Yes,Positive,0.5,0.24,0.35,0,1
RU004791,uyr7vhtclr45,49,Other,Thanjavur,2025-04-15,NoodleNest,Sweet Corn Soup,PID00275,3,Temperature,"not warm, but could hot—acceptable The better. food be was",Chinese,Non-Veg,Low,Yes,Neutral,0.0,0.1,0.55,20,4
RU004792,fc1k8j0kkagi,47,F,Shimla,2025-04-15,MasalaMagic,Masala Dosa,PID00269,3,Value for Money,"not but overpriced Fairly great deals, priced—no either.",Indian,Gluten-Free,Low,Yes,Neutral,0.0,0.8,0.75,25,2
RU004793,svoltrjklumc,40,M,Guwahati,2025-04-16,TasteLane,Hakka Noodles,PID00177,5,Temperature,used ideal. Clearly excellent insulation; was temperature,Chinese,Non-Veg,High,Yes,Positive,1.0,0.95,1.0,22,10
RU004794,8zp7hqmwtiyc,53,F,Agra,2025-04-16,NoodleNest,Hot and Sour Soup,PID00411,5,Temperature,be food freshly Couldn't was better; heated/chilled. the,Chinese,Non-Veg,Low,No,Positive,1.0,0.4,0.5,21,2
RU004795,2qehcbf0vbz9,34,F,Indore,2025-04-16,WokWay,Crispy Noodles,PID00018,2,Delivery,and significantly lukewarm. the Delivery food was was delayed,Chinese,Gluten-Free,Low,No,Negative,-0.5,0.38,0.88,18,4
RU004796,5k6p80v0ahen,32,Other,Gwalior,2025-04-16,CurryCraft,Dal Makhani,PID00328,2,Taste,not dish perhaps definitely stale The reheated; fresh. tasted or,Indian,Gluten-Free,Low,Yes,Negative,-0.5,-0.1,0.5,5,9
RU004797,l7dypmlvak9w,46,F,Madurai,2025-04-16,TasteLane,Dim Sum,PID00080,1,Taste,or flavors inedible; completely off spoiled. Seriously were the,Chinese,Non-Veg,Low,Yes,Negative,-1.0,-0.12,0.53,0,1
RU004798,jjvhoiqnd8m5,34,M,Lucknow,2025-04-16,PastaPalace,Pesto Pasta,PID00223,3,Temperature,"warm, but better. not could be food The was hot—acceptable",Italian,None,Medium,No,Neutral,0.0,0.55,0.55,21,10
RU004799,ioydjfwusxlr,41,F,Ludhiana,2025-04-16,WrapNation,Burrito Bowl,PID00008,4,Packaging,and secure The correct food at the was temperature. stayed,Mexican,Non-Veg,High,Yes,Positive,0.5,0.4,0.6,1,0
RU004800,ekxp3m6m7w6l,21,M,Pune,2025-04-16,SpiceHub,Dal Makhani,PID00194,4,Portion Size,measured appropriate for the the cost and Well of dish.,Indian,Vegetarian,Medium,No,Positive,0.5,0.5,0.5,10,2
RU004801,n5jq2kca7ymq,31,F,Dehradun,2025-04-16,TasteLane,Hakka Noodles,PID00177,1,Packaging,broke delivery. The easily; for unsuitable seal totally,Chinese,None,High,No,Negative,-1.0,0.22,0.79,11,7
RU004802,53p6vb23otzf,28,F,Ludhiana,2025-04-16,UrbanTadka,Dal Makhani,PID00636,5,Temperature,food be Couldn't heated/chilled. freshly was better; the,Indian,Vegan,High,Yes,Positive,1.0,0.4,0.5,21,9
RU004803,locm295w62mn,42,M,Kolkata,2025-04-16,SpiceHub,Masala Dosa,PID00186,5,Taste,of perfectly flavor; and absolute seasoned. balanced An burst,Indian,Gluten-Free,High,Yes,Positive,1.0,0.48,0.72,18,0
RU004804,78ivagqat1pt,29,F,Coimbatore,2025-04-16,CurryCraft,Masala Dosa,PID00301,3,Value for Money,"but not great Fairly either. deals, priced—no overpriced",Indian,None,High,Yes,Neutral,0.0,0.15,0.82,21,1
RU004805,kofitnem82fb,23,M,Agra,2025-04-16,FoodAdda,Sticky Rice,PID00201,2,Portion Size,satisfying. bigger be Could have to been truly,Thai,Gluten-Free,Medium,Yes,Negative,-0.5,0.25,0.75,23,7
RU004806,xk7ox4roylqf,51,M,Vellore,2025-04-16,FiestaGrill,Refried Beans,PID00140,5,Temperature,ideal. used Clearly temperature excellent was insulation;,Mexican,Vegan,High,Yes,Positive,1.0,0.67,0.79,17,1
RU004807,uf2228l0eg95,58,M,Rajkot,2025-04-16,WokWay,Wonton Soup,PID00024,2,Value for Money,match tag. price quality the didn't The,Chinese,Vegan,High,No,Negative,-0.5,0.0,0.0,13,5
RU004808,wu3fl15392fj,23,Other,Jodhpur,2025-04-16,FreshBite,Sautéed Veggies,PID00048,3,Delivery,"just okay. handler fine, The was but was timing the",Continental,Vegetarian,Low,No,Neutral,0.0,0.46,0.5,15,4
RU004809,8zlzvbeka7qh,26,F,Varanasi,2025-04-16,SpiceHub,Paneer Butter Masala,PID00036,3,Hygiene,"I've cleaner establishments. but was okay, It seen",Indian,Non-Veg,Medium,Yes,Neutral,0.0,0.5,0.5,12,10
RU004810,pbcjurgzd2pd,33,F,Rajkot,2025-04-17,FoodAdda,Sticky Rice,PID00201,2,Temperature,items The enough. chilled cold not were,Thai,None,Low,Yes,Negative,-0.5,-0.3,0.75,10,2
RU004811,lg1zhqunue7a,60,F,Delhi,2025-04-17,MasalaMagic,Aloo Paratha,PID00293,3,Taste,"seasoning, decent and It otherwise could more was but edible. use",Indian,Gluten-Free,High,No,Neutral,0.0,0.33,0.58,6,7
RU004812,8x0nznj2rjb5,37,F,Nagpur,2025-04-17,CurryCraft,Paneer Butter Masala,PID01052,3,Taste,"could It decent and more otherwise seasoning, but was use edible.",Indian,Gluten-Free,Medium,No,Neutral,0.0,0.33,0.58,2,0
RU004813,apxetgcj7ln2,30,F,Varanasi,2025-04-17,FiestaGrill,Churros,PID00144,2,Value for Money,the quality match The tag. didn't price,Mexican,Vegetarian,Medium,No,Negative,-0.5,0.0,0.0,6,2
RU004814,r4xr0so5kqav,54,M,Surat,2025-04-17,TandooriTrail,Bhindi Masala,PID00379,5,Delivery,efficient. seamless fast and incredibly service; Super,Indian,Vegan,Medium,No,Positive,1.0,0.38,0.57,16,6
RU004815,jwxtlt5gx77l,36,F,Guwahati,2025-04-17,SpiceHub,Masala Dosa,PID00186,2,Customer Service,understood. times be multiple request Had to my to repeat,Indian,Vegetarian,Medium,No,Negative,-0.5,0.0,0.0,10,4
RU004816,yztieuvc4sph,30,F,Aurangabad,2025-04-17,WrapNation,Tamales,PID00287,4,Packaging,stayed correct was the and temperature. food secure The at,Mexican,Vegan,Low,Yes,Positive,0.5,0.4,0.6,24,5
RU004817,skm3arihnej5,26,F,Amritsar,2025-04-17,PastaPalace,Pasta Alfredo,PID00299,3,Value for Money,higher Price was standard. end of on the,Italian,Gluten-Free,Low,No,Neutral,0.0,0.12,0.25,5,0
RU004818,aeav9fyxvl5o,49,F,Rajkot,2025-04-17,MasalaMagic,Butter Naan,PID00111,3,Taste,"and was bad. taste unremarkable, standard The good nor neither",Indian,Non-Veg,High,No,Neutral,0.0,0.0,0.42,4,5
RU004819,rj74w0usp5fl,51,F,Madurai,2025-04-17,CurryCraft,Chole Bhature,PID00125,4,Delivery,experience. hassle-free and delivery smooth A,Indian,Gluten-Free,Low,No,Positive,0.5,0.4,0.5,8,10
RU004820,0hwobm3hxyjc,37,F,Thrissur,2025-04-17,PastaPalace,Pesto Pasta,PID00223,5,Taste,absolute and An flavor; seasoned. burst balanced perfectly of,Italian,Non-Veg,Medium,No,Positive,1.0,0.48,0.72,15,2
RU004821,2pir2yjkd9uc,25,F,Amritsar,2025-04-17,FreshBite,Caesar Salad,PID00032,5,Delivery,way expected—fantastic sooner than job. Arrived,Continental,Gluten-Free,Low,No,Positive,1.0,0.0,0.0,11,6
RU004822,wr965r96khub,45,M,Vijayawada,2025-04-17,BiryaniBox,Chicken Biryani,PID00044,5,Temperature,excellent temperature insulation; used ideal. Clearly was,Indian,Vegetarian,Medium,Yes,Positive,1.0,0.67,0.79,10,5
RU004823,uq9wzuufml00,39,F,Thrissur,2025-04-17,VeganVibes,French Fries,PID00179,4,Taste,"perfect, and was little almost missing It a something. flavorful just",Continental,Vegetarian,Low,Yes,Positive,0.5,0.2,0.52,13,0
RU004824,qpowjw66ynqn,59,F,Jodhpur,2025-04-18,CurryCraft,Masala Dosa,PID00301,5,Delivery,"exactly even Delivered little and time, early! a hot on",Indian,Vegan,High,No,Positive,1.0,0.11,0.48,7,5
RU004825,up6fy6p0htzy,18,F,Mysore,2025-04-18,UrbanTadka,Dal Makhani,PID00636,3,Taste,"okay. bit A plain, tasted but core ingredients the",Indian,Vegetarian,High,No,Neutral,0.0,0.14,0.43,4,7
RU004826,4aqc7ozg7bbv,37,F,Hubli,2025-04-18,WokWay,Stir Fry Veggies,PID00030,2,Portion Size,relative to disappointing The point. was price portion the,Chinese,Vegetarian,Low,Yes,Negative,-0.5,-0.3,0.35,0,1
RU004827,4uurc0wx4eio,53,F,Ranchi,2025-04-18,TandooriTrail,Rajma Chawal,PID00297,4,Taste,"order dish I professionally solid, A would again. happily that cooked",Indian,Non-Veg,Medium,Yes,Positive,0.5,0.4,0.55,24,9
RU004828,jo51wl8tpqzz,33,F,Hubli,2025-04-18,WrapNation,Fajitas,PID00055,1,Hygiene,put into Zero cleanliness effort basic protocols.,Mexican,None,Low,No,Negative,-1.0,0.0,0.12,6,10
RU004829,4xemd59u3sci,47,Other,Varanasi,2025-04-18,NoodleNest,Sweet Corn Soup,PID00275,4,Packaging,was The correct secure the temperature. and food stayed at,Chinese,Vegetarian,High,No,Positive,0.5,0.4,0.6,13,1
RU004830,l8qebbex5r0f,56,Other,Bhopal,2025-04-18,WrapNation,Nachos,PID00670,2,Packaging,noticed. wasn't good—some Packaging spillage leakage minor or,Mexican,Vegan,Low,No,Negative,-0.5,-0.05,0.2,22,1
RU004831,nqadf5ryrl1t,23,F,Ludhiana,2025-04-18,SpiceHub,Rajma Chawal,PID00442,5,Packaging,clearly professional great; The was packaging. and still high-quality presentation,Indian,Vegan,Medium,Yes,Positive,1.0,0.45,0.42,22,2
RU004832,2zjmfwxej5mh,57,F,Gwalior,2025-04-18,MasalaMagic,Butter Naan,PID00111,1,Hygiene,safety. I genuinely concerned food was about,Indian,Vegetarian,High,Yes,Negative,-1.0,0.4,0.5,11,10
RU004833,nuvk6jopzdtj,59,M,Dehradun,2025-04-18,TandooriTrail,Chole Bhature,PID00813,2,Temperature,items not enough. chilled were cold The,Indian,None,Low,Yes,Negative,-0.5,-0.3,0.75,16,1
RU004834,era23u7oub72,42,M,Dehradun,2025-04-18,UrbanTadka,Chicken Curry,PID00603,5,Packaging,Totally perfectly leak-proof and for designed contents. the,Indian,Vegetarian,High,Yes,Positive,1.0,1.0,1.0,10,5
RU004835,kfnotia41ss2,20,F,Coimbatore,2025-04-18,CurryCraft,Veg Pulao,PID00450,1,Value for Money,insulting. and unjustified The was price,Indian,Vegetarian,Low,No,Negative,-1.0,-1.0,1.0,16,6
RU004836,7k7zxwuamrij,45,F,Kolkata,2025-04-18,BiryaniBox,Palak Paneer,PID00467,5,Taste,and was This addictive. Delicious! highly flawless dish,Indian,Vegetarian,High,No,Positive,1.0,0.67,0.97,11,1
RU004837,qj8nkytio0ye,46,F,Chennai,2025-04-18,WokWay,Tofu Chili,PID00564,1,Taste,dish I've time; had The long a worst in highly unpleasant.,Chinese,None,Medium,No,Negative,-1.0,-0.57,0.78,18,6
RU004838,0sgnz6d86zch,31,M,Madurai,2025-04-18,VeganVibes,French Fries,PID00179,2,Portion Size,the on Felt skimped they like slightly. quantity,Continental,Vegan,Medium,Yes,Negative,-0.5,-0.17,0.17,4,9
RU004839,hwgpbyexz9zg,26,M,Kochi,2025-04-18,FiestaGrill,Mexican Rice,PID00085,1,Value for Money,such Way quality/small portions. for too low costly,Mexican,None,High,Yes,Negative,-1.0,0.0,0.4,3,8
RU004840,a1lszkzn0lyi,39,M,Vellore,2025-04-19,FiestaGrill,Churros,PID00144,5,Taste,to fresh and tasted Every the ingredient perfectly contributed amazing profile.,Mexican,Vegetarian,Low,Yes,Positive,1.0,0.63,0.8,22,1
RU004841,cp1ys813h8fv,60,F,Pune,2025-04-19,TasteLane,Schezwan Rice,PID00158,2,Customer Service,"to long resolution. had too to service, get or wait Slow attention",Chinese,Vegan,Low,Yes,Negative,-0.5,-0.18,0.4,23,10
RU004842,rjumm0y8dlvq,44,M,Chennai,2025-04-19,WrapNation,Enchiladas,PID00196,2,Hygiene,or Seemed some dirt I noticed unhygienic; questionable areas.,Mexican,Vegetarian,High,No,Negative,-0.5,-0.5,1.0,2,8
RU004843,gv8cvmm3jd4z,36,M,Bangalore,2025-04-19,NoodleNest,Gobi Manchurian,PID00946,4,Portion Size,the of Well appropriate the measured for dish. and cost,Chinese,Vegan,High,No,Positive,0.5,0.5,0.5,10,0
RU004844,ala26gv7enq9,54,M,Indore,2025-04-19,TandooriTrail,Paneer Butter Masala,PID00533,4,Taste,"definitely great and average above Really highly enjoyable. taste,",Indian,Non-Veg,Low,Yes,Positive,0.5,0.29,0.46,15,10
RU004845,7znuvnuhhgkd,57,F,Amritsar,2025-04-19,NoodleNest,Schezwan Rice,PID00034,4,Packaging,The food secure temperature. was correct and at stayed the,Chinese,None,Medium,No,Positive,0.5,0.4,0.6,9,10
RU004846,6zssjnj8th1p,46,F,Coimbatore,2025-04-19,BiryaniBox,Paneer Butter Masala,PID00321,4,Packaging,properly; effectively. was did its sealed Everything job,Indian,None,High,No,Positive,0.5,0.6,0.8,0,1
RU004847,zefa4rnrwgde,23,F,Delhi,2025-04-19,PastaPalace,Spaghetti Bolognese,PID00137,4,Hygiene,eating Hygienic fresh-looking; here. felt safe and,Italian,None,Low,Yes,Positive,0.5,0.5,0.5,7,4
RU004848,cth3zwchfkf5,54,M,Surat,2025-04-19,TandooriTrail,Dal Makhani,PID00475,5,Taste,flavors The and incredibly outstanding were satisfying.,Indian,Vegetarian,Medium,Yes,Positive,1.0,0.5,0.94,11,2
RU004849,zibywhieij1z,57,Other,Jaipur,2025-04-19,SpiceHub,Chole Bhature,PID00154,4,Packaging,"no intact Well packed, issues all. at with arrived",Indian,None,Low,No,Positive,0.5,0.0,0.0,1,2
RU004850,vvera7fonn13,27,F,Agra,2025-04-19,SpiceHub,Paneer Butter Masala,PID00036,5,Delivery,courteous delivery handler. timing; Perfect,Indian,Vegetarian,Medium,No,Positive,1.0,0.8,1.0,2,1
RU004851,u54bkt3ymah0,46,F,Dehradun,2025-04-19,SpiceHub,Chicken Curry,PID00012,2,Taste,in lacking flavor poorly and very seasoned. Noticeably,Indian,Gluten-Free,High,Yes,Negative,-0.5,-0.04,0.46,13,1
RU004852,se0d1blzhzns,28,M,Thanjavur,2025-04-20,WrapNation,Quesadilla,PID00718,3,Hygiene,"messy. area a the Functional, but little felt",Mexican,Vegetarian,High,No,Neutral,0.0,-0.19,0.45,1,6
RU004853,gj5t2px2doj4,57,Other,Salem,2025-04-20,VeganVibes,Mashed Potatoes,PID00022,3,Hygiene,"felt area Functional, messy. the a but little",Continental,None,Low,No,Neutral,0.0,-0.19,0.45,11,3
RU004854,z282tbk1y1o1,52,Other,Thane,2025-04-20,VeganVibes,Coleslaw,PID00172,2,Hygiene,attention Visible common lack hygienic of to standards.,Continental,None,High,No,Negative,-0.5,-0.3,0.5,4,4
RU004855,vnrpjy93n0aj,55,Other,Nagpur,2025-04-20,WrapNation,Tamales,PID00287,1,Hygiene,dirty. facility/packaging The was visibly,Mexican,Vegetarian,Medium,Yes,Negative,-1.0,-0.6,0.8,9,8
RU004856,7huv7nrvryzn,28,F,Ranchi,2025-04-20,WokWay,Sweet Corn Soup,PID00483,1,Taste,taste—would disappointing recommend Really absolutely not this.,Chinese,None,Low,No,Negative,-1.0,-0.35,0.8,2,8
RU004857,pwkwxxw62aia,42,M,Jamshedpur,2025-04-20,FreshBite,Omelette,PID00828,3,Taste,"core ingredients bit the plain, tasted okay. but A",Continental,Vegetarian,Medium,No,Neutral,0.0,0.14,0.43,24,9
RU004858,1j8i9qj4iz8s,43,M,Erode,2025-04-20,NoodleNest,Sweet Corn Soup,PID00275,2,Portion Size,like the slightly. Felt on skimped they quantity,Chinese,Vegan,Medium,Yes,Negative,-0.5,-0.17,0.17,13,0
RU004859,a1xsrqo17kyq,42,M,Rajkot,2025-04-20,FiestaGrill,Mexican Rice,PID00085,3,Customer Service,"nothing great, service, they Average job the got but done.",Mexican,Vegan,Medium,No,Neutral,0.0,0.33,0.57,21,0
RU004860,ja3dv3d58en4,34,M,Pune,2025-04-20,PastaPalace,Bruschetta,PID00203,1,Hygiene,into put Zero protocols. cleanliness effort basic,Italian,Non-Veg,Medium,Yes,Negative,-1.0,0.0,0.12,24,7
RU004861,jocytjifj62i,46,F,Noida,2025-04-20,NoodleNest,Spring Rolls,PID00385,5,Temperature,piping perfect Delivered temperature! hot—absolutely,Chinese,Non-Veg,Low,No,Positive,1.0,1.0,1.0,9,5
RU004862,x9m4v74qr14v,53,M,Guwahati,2025-04-20,TasteLane,Schezwan Rice,PID00158,3,Hygiene,"area Functional, a the but little messy. felt",Chinese,Gluten-Free,Medium,Yes,Neutral,0.0,-0.19,0.45,18,3
RU004863,dbt1m4xkh7xh,55,M,Varanasi,2025-04-20,BiryaniBox,Paneer Butter Masala,PID00321,4,Value for Money,priced about complaints cost; No correctly. the,Indian,Non-Veg,Low,Yes,Positive,0.5,0.0,0.0,20,4
RU004864,i5f1b3ppolxl,58,M,Gwalior,2025-04-20,MasalaMagic,Chicken Biryani,PID00129,2,Portion Size,slightly. quantity like Felt skimped the on they,Indian,Gluten-Free,High,No,Negative,-0.5,-0.17,0.17,11,8
